recommendation_id,user_id,location_id,species_id,generated_at,confidence_score
5c13aed9-7277-4d5e-85e0-b4d05ca27b8c,0b0276a4-cba2-4c84-8b72-e3db5225ef13,bf6786b5-37d6-4612-a7d4-e1b11165f073,a52349e0-2195-4e81-a342-611240ca80e9,2025-05-13 12:20:14.405983,0.95
a95b394a-5838-4add-be2f-6eb51f2b59f4,0b0276a4-cba2-4c84-8b72-e3db5225ef13,bf6786b5-37d6-4612-a7d4-e1b11165f073,d8ac5621-d15d-458c-abdf-61d8d3fc7eea,2025-06-23 12:20:14.406130,0.95
2de7ee24-26cc-4f19-a4a8-c21558888386,c740bbbc-336d-4eb0-90ef-b3e3ee5e7865,f2850fd2-fbd3-4425-a74c-ddb33652b376,3eda6a92-1c4c-460b-a41a-bbcffd971803,2025-05-13 12:20:14.406561,0.95
498829da-d176-4e8a-b8b7-d208cd602c2e,c740bbbc-336d-4eb0-90ef-b3e3ee5e7865,f2850fd2-fbd3-4425-a74c-ddb33652b376,66f8fff0-7fd8-47e9-8054-92bb5645dc50,2025-06-06 12:20:14.406704,0.95
7a8023bf-631a-4d42-9915-5a20da94780b,a5b9662f-6034-4315-a3a3-59a42d8dc291,feadf782-9260-4a53-a46c-5a11c300ca0f,77b5a13b-53b5-4097-9ad2-843cbb7c3137,2025-06-04 12:20:14.407106,0.9
ea6a49c9-e043-47e9-8a78-aef165b1f2f0,a5b9662f-6034-4315-a3a3-59a42d8dc291,967c7310-3adf-4d81-bae4-0cbc8d421a4d,62eb2a43-71d7-4d65-9bac-2ebdeeaff392,2025-07-02 12:20:14.407531,0.8
873cd7d1-bfbd-469c-8332-44d231c1172d,a5b9662f-6034-4315-a3a3-59a42d8dc291,967c7310-3adf-4d81-bae4-0cbc8d421a4d,4ce339d2-8947-40bc-add0-452933862d00,2025-06-17 12:20:14.407671,0.85
f7928d4c-9068-46ca-b080-0b7e06018c39,a5b9662f-6034-4315-a3a3-59a42d8dc291,63d31a6e-7093-4298-b0b5-c8465e2069cc,677472ec-fcec-469d-ad7f-07b654dbe586,2025-06-12 12:20:14.408097,0.95
23246845-e0e8-4fae-877e-8927c2f3de4e,a5b9662f-6034-4315-a3a3-59a42d8dc291,63d31a6e-7093-4298-b0b5-c8465e2069cc,04a16e5a-5abc-48d3-8c43-708cf3953c06,2025-06-18 12:20:14.408238,0.95
024d4694-4998-4292-9925-07e84c1ddea8,a5b9662f-6034-4315-a3a3-59a42d8dc291,63d31a6e-7093-4298-b0b5-c8465e2069cc,e2547d54-5666-431c-8f42-e90d31b5b780,2025-06-17 12:20:14.408371,0.9
f5f024fc-24d9-4959-9a76-3a1f849d96aa,5d72a37a-6e27-46e4-a10c-3f15c3cd39cc,97cc64e7-9824-42c8-a07c-17b32d1c3f21,af669394-1940-436b-ae47-dabf33f87523,2025-07-06 12:20:14.408787,0.95
408f6b10-2d52-4b2c-a9a0-cabe17998db5,5d72a37a-6e27-46e4-a10c-3f15c3cd39cc,97cc64e7-9824-42c8-a07c-17b32d1c3f21,9ec02bba-a051-4c7f-a6dd-18d1e80c1f10,2025-06-28 12:20:14.408921,0.95
d72437a7-c936-43c8-a366-5fd8f525680e,5d72a37a-6e27-46e4-a10c-3f15c3cd39cc,392f059c-d630-4507-8f92-6eb1102f52c2,8210f267-e716-4ff7-9f18-65247d649155,2025-07-07 12:20:14.409361,0.9
9a349c74-d1d6-4529-920b-895137636289,5d72a37a-6e27-46e4-a10c-3f15c3cd39cc,392f059c-d630-4507-8f92-6eb1102f52c2,2c73b949-1af3-4182-8e82-3d5401147239,2025-05-20 12:20:14.409508,0.95
dbbb81ed-fa55-429f-978a-1595cc79c219,5d72a37a-6e27-46e4-a10c-3f15c3cd39cc,392f059c-d630-4507-8f92-6eb1102f52c2,a6c3cb28-b43a-4a27-9ef2-dba94f7acb64,2025-07-20 12:20:14.409655,0.9
4796b96e-642b-4388-aa97-0c1f0e2b97cd,5d72a37a-6e27-46e4-a10c-3f15c3cd39cc,392f059c-d630-4507-8f92-6eb1102f52c2,18cff5d4-841f-4144-bd52-f824ca61a8da,2025-04-30 12:20:14.409808,0.9
f5bf779a-3f9e-45a0-bf63-6273a2496635,4e6fceea-945d-4c70-8a73-bb93620ba3ed,701ad079-f822-405b-88de-6f3bccb7bc6c,c96da47b-95eb-4582-9cc3-fdbf0ea53bf6,2025-06-02 12:20:14.410237,0.95
19d25499-724f-42d7-a439-3b93641c7882,4e6fceea-945d-4c70-8a73-bb93620ba3ed,701ad079-f822-405b-88de-6f3bccb7bc6c,66f4bfd4-99cc-4416-a26d-ee69501587fe,2025-06-04 12:20:14.410374,0.95
e34ba4e2-f550-4000-b12a-c920a2198e35,36dc9e1f-7f07-4b5b-a338-d2d60f8a9576,1f3b4485-299a-4355-b599-ce0f6d449519,941e0f0f-f374-4794-9bb6-fcaaaf095a5e,2025-05-02 12:20:14.410818,0.95
6cae6d71-1aca-4128-92f9-1d6b8ffd4cd3,36dc9e1f-7f07-4b5b-a338-d2d60f8a9576,1f3b4485-299a-4355-b599-ce0f6d449519,d8ac5621-d15d-458c-abdf-61d8d3fc7eea,2025-07-10 12:20:14.410953,0.95
616561be-5304-462b-839e-22a84c12e281,36dc9e1f-7f07-4b5b-a338-d2d60f8a9576,1f3b4485-299a-4355-b599-ce0f6d449519,82e13885-8f2e-4369-a0a8-d331ebde06b2,2025-06-29 12:20:14.411088,0.9
2760a98a-c511-4711-a684-25c36ec5c6e7,ca326a03-2add-434d-8ffc-59a219beaa8b,4fa461d8-3162-4483-bef1-013880b19faf,451dcebb-9e75-4fd5-ae88-f86124487c5d,2025-05-17 12:20:14.411523,0.8
120e8835-049a-4d2b-b4d4-8fc82fe48afc,ca326a03-2add-434d-8ffc-59a219beaa8b,4fa461d8-3162-4483-bef1-013880b19faf,aef310c8-7419-40a5-aff5-e54d0da39523,2025-05-24 12:20:14.411664,0.8
0ca4f451-ffa9-4032-8596-7e8f941512e6,ca326a03-2add-434d-8ffc-59a219beaa8b,4fa461d8-3162-4483-bef1-013880b19faf,5a91c854-6d6c-4547-b52d-3bdefa040991,2025-05-31 12:20:14.411806,0.85
3031f0bf-fb01-4557-ac24-87b6b308daae,ca326a03-2add-434d-8ffc-59a219beaa8b,4fa461d8-3162-4483-bef1-013880b19faf,2b09dba6-4843-4a16-9310-0a3684f5e111,2025-05-30 12:20:14.411947,0.75
ad3e3bca-d8c0-4b69-a5b9-ff3123a28340,ca326a03-2add-434d-8ffc-59a219beaa8b,af853998-c598-45ae-8359-24999c7521fa,1b407065-f5cd-43e8-ad14-30a225f31330,2025-06-20 12:20:14.412383,0.85
d463c0dc-85a4-435a-bc84-20e888b4d9cc,ca326a03-2add-434d-8ffc-59a219beaa8b,af853998-c598-45ae-8359-24999c7521fa,3b89fe8d-bc20-4aa4-869b-35bb7f40cdc7,2025-06-21 12:20:14.412525,0.8
2f296fa5-cbf5-4d20-b202-d3730055ba90,ca326a03-2add-434d-8ffc-59a219beaa8b,af853998-c598-45ae-8359-24999c7521fa,bb89cba4-d7a6-4929-b716-223b9554c88e,2025-06-29 12:20:14.412666,0.8
4269373b-8231-4910-ad25-72b352294650,5e52aa79-c42c-430a-a937-c08535a90f3e,5741ac73-9bb0-4e4f-bf53-f07c07cd0405,451dcebb-9e75-4fd5-ae88-f86124487c5d,2025-05-03 12:20:14.413104,0.95
021e20f5-a700-4c52-b043-f60bf92d2398,5e52aa79-c42c-430a-a937-c08535a90f3e,5741ac73-9bb0-4e4f-bf53-f07c07cd0405,fb3453c8-ec11-494e-9eec-ac00a68c6ca3,2025-06-30 12:20:14.413249,0.9
bbdcc335-036a-4a38-b97f-a22c79bb7118,5e52aa79-c42c-430a-a937-c08535a90f3e,5741ac73-9bb0-4e4f-bf53-f07c07cd0405,927a703c-cf80-4bf2-8a10-e89806c0b284,2025-04-29 12:20:14.413383,0.95
fc020f77-b2ef-405e-b6de-9988930d63a9,019057ee-70d1-4af3-ab67-9ccc7a9f2cf2,2d9cb354-05bf-4d65-adca-8b38ff45663c,55b42bb1-1d33-4f9f-8e6e-a1df329f67d8,2025-06-04 12:20:14.413795,0.85
a7126f39-96d1-4284-a954-d0714979e8ff,019057ee-70d1-4af3-ab67-9ccc7a9f2cf2,2d9cb354-05bf-4d65-adca-8b38ff45663c,8acc39cb-efc6-4c9e-b2e3-114a8a14cf70,2025-07-08 12:20:14.413934,0.85
3a31a4aa-bc48-41ba-8134-6f1ef996ad50,efbf88d9-3dcd-41a4-8eed-9f321b387e04,41d084c1-f138-4e34-81de-48df81f5c7b2,1fa1100d-d3f4-436f-9313-3effaf08b5c1,2025-05-03 12:20:14.414344,0.8
25fae311-0935-4ed9-808b-c46c1e83fb80,efbf88d9-3dcd-41a4-8eed-9f321b387e04,41d084c1-f138-4e34-81de-48df81f5c7b2,6b8e2838-a4f1-421d-9d4d-dd882011fd96,2025-06-16 12:20:14.414478,0.85
4f6a3d89-22ed-459e-a0b6-795371ffab8e,efbf88d9-3dcd-41a4-8eed-9f321b387e04,41d084c1-f138-4e34-81de-48df81f5c7b2,dc60184d-275e-4c3d-aebc-05582ad00616,2025-05-22 12:20:14.414610,0.85
53af61d2-f514-4be6-b655-0c41c74dc019,efbf88d9-3dcd-41a4-8eed-9f321b387e04,41d084c1-f138-4e34-81de-48df81f5c7b2,4fffc6a6-b172-41e2-b179-5cc7368a1766,2025-05-05 12:20:14.414745,0.8
f8060d97-a42e-4ec6-a469-5bf79d49d7f3,efbf88d9-3dcd-41a4-8eed-9f321b387e04,199ebd68-9048-459f-92fa-6ea83d81743b,c96da47b-95eb-4582-9cc3-fdbf0ea53bf6,2025-06-07 12:20:14.415250,0.95
80d5bcd8-50e8-4fb0-94ed-5d571fccc58b,efbf88d9-3dcd-41a4-8eed-9f321b387e04,199ebd68-9048-459f-92fa-6ea83d81743b,af669394-1940-436b-ae47-dabf33f87523,2025-06-18 12:20:14.415434,0.95
ce3c5f0c-19d5-4a7e-9139-bd62ebb8e1a3,85ab0b00-3ab1-427b-9242-094e391086dd,1bb5d550-0d21-443c-9620-fa1aa6624c52,9a683e65-bcda-4652-bf1f-52cd25e8e78f,2025-06-16 12:20:14.415966,0.75
67b6ad7c-c1f1-4542-8957-9a2b84c5d413,85ab0b00-3ab1-427b-9242-094e391086dd,1bb5d550-0d21-443c-9620-fa1aa6624c52,2bfdec31-5100-41f6-8fe0-d3e425882dd5,2025-05-22 12:20:14.416128,0.85
bda9d848-aad2-45a5-91d7-1e59eba2e9f3,85ab0b00-3ab1-427b-9242-094e391086dd,1bb5d550-0d21-443c-9620-fa1aa6624c52,e96a90c9-25ff-4f24-a702-c2436400f009,2025-06-01 12:20:14.416279,0.8
beafddba-0eb0-447a-a40e-ded8d019ff0b,85ab0b00-3ab1-427b-9242-094e391086dd,1bb5d550-0d21-443c-9620-fa1aa6624c52,6ca1ed9b-b4b2-4c14-8c2d-f29a42e47a34,2025-06-23 12:20:14.416424,0.75
84f98729-7a37-434d-a645-6981555b7473,85ab0b00-3ab1-427b-9242-094e391086dd,1bb5d550-0d21-443c-9620-fa1aa6624c52,970b48ee-f6e2-4dd2-b4f7-ff9221dd8460,2025-05-26 12:20:14.416570,0.75
6d05ab00-bb52-447b-b6c3-1dc8d60017cd,67c709d6-e241-4a80-979e-3b3f8d3b6144,2513ba74-f2da-4540-8700-ddd49bec5477,e9e8cb36-cce4-40d3-afbc-d48806e70baa,2025-07-01 12:20:14.417033,0.95
dd1457a6-8552-4964-a987-bc02d291aaa6,67c709d6-e241-4a80-979e-3b3f8d3b6144,2513ba74-f2da-4540-8700-ddd49bec5477,04a16e5a-5abc-48d3-8c43-708cf3953c06,2025-07-05 12:20:14.417172,0.95
d401bb9d-47d8-4eb2-ba73-0969892b6001,67c709d6-e241-4a80-979e-3b3f8d3b6144,2513ba74-f2da-4540-8700-ddd49bec5477,e2547d54-5666-431c-8f42-e90d31b5b780,2025-05-29 12:20:14.417309,0.9
ac275157-54c4-4219-83a7-775cc816372e,67c709d6-e241-4a80-979e-3b3f8d3b6144,cc8794ea-827e-4b67-bdc3-782b96cbe397,c4070275-2fc1-4db2-935b-b7c35a4bbd76,2025-04-28 12:20:14.417752,0.75
c35c7d5e-6165-4858-a1f0-317dfe30dbf6,6346b560-57a2-4b82-8eac-08ed3dc7b027,15b0edb0-ab06-464c-83c3-0fb46e7e7bdf,fc085dbb-dcc2-4385-8a0c-906621e9fc06,2025-06-10 12:20:14.418228,0.95
1698c6db-87d9-4fa4-b4ee-bdefd58b9aff,6346b560-57a2-4b82-8eac-08ed3dc7b027,15b0edb0-ab06-464c-83c3-0fb46e7e7bdf,e7a028a4-4b4a-472b-b85a-e3b01df4d4b8,2025-07-18 12:20:14.418383,0.9
5331f0e6-387d-450d-a5c5-c353371b4db7,d6c7965b-fed2-492c-ab03-3e0197e1ea6d,5501015a-99be-4896-b2b7-1b0dceb2cd80,ba2a54f7-c59f-4546-9b1c-7922cfc78d56,2025-06-14 12:20:14.418851,0.95
c0f2b1d2-d5df-4cd0-a4df-8a269f7e6db9,d6c7965b-fed2-492c-ab03-3e0197e1ea6d,5501015a-99be-4896-b2b7-1b0dceb2cd80,0f841197-94e1-443e-b516-f87b1d12adf3,2025-07-19 12:20:14.418996,0.95
a3b084b9-232f-40d8-bda8-d120b5e6c4dc,215292a9-0a73-4470-abd7-56fd2f2ab89e,30c878cb-5556-4573-ad04-72e535f2452b,488dd4c1-b471-40ac-836d-d2a7d9946a72,2025-05-09 12:20:14.419689,0.8
65b12074-222e-4aa6-b90e-33638add684f,6225c229-f0a0-46f8-9202-98b0fbc30178,4dc91b00-ec95-485a-989f-f6949cbcc115,a52349e0-2195-4e81-a342-611240ca80e9,2025-06-15 12:20:14.420135,0.95
3a8e9c2d-fd47-4cb0-b486-04c343ea04bd,6225c229-f0a0-46f8-9202-98b0fbc30178,4dc91b00-ec95-485a-989f-f6949cbcc115,927a703c-cf80-4bf2-8a10-e89806c0b284,2025-06-06 12:20:14.420278,0.95
99b6f9a2-8ac5-48f9-9dba-2303a159697f,6225c229-f0a0-46f8-9202-98b0fbc30178,4dc91b00-ec95-485a-989f-f6949cbcc115,d147e909-16bb-4782-a52f-fa91bd2c3f8f,2025-06-24 12:20:14.420417,0.9
f5ab78dc-5fae-46dd-867b-a7aedd803ab5,6225c229-f0a0-46f8-9202-98b0fbc30178,4dc91b00-ec95-485a-989f-f6949cbcc115,067f6ac3-cf84-4937-b713-1f637d8da0ec,2025-07-15 12:20:14.420554,0.95
fd07c4c8-f6d7-4195-86eb-f97ce93edbb6,6225c229-f0a0-46f8-9202-98b0fbc30178,4dc91b00-ec95-485a-989f-f6949cbcc115,3df83380-7a40-4e0e-af3b-7fc16cb338d0,2025-07-01 12:20:14.420694,0.9
934d7384-ff07-44aa-a6e8-5517dc510349,2c5fd00d-16c1-414d-812f-74d7c94c1245,84f5dbdf-06e9-46b0-a013-320bfb3c8045,5d3b2920-4789-4534-a59f-49c0a4cd3223,2025-05-31 12:20:14.421154,0.9
357835d5-2da4-489f-9bad-7159d2b0c1a3,ce61c94a-ce0d-4899-8ce5-abae586f684c,58619e09-ea30-4b73-9491-bbec9d11ffc6,5c0684ab-2eaf-4747-b841-c86e14038cd2,2025-07-06 12:20:14.421612,0.95
593cb921-e462-4adb-b761-28efc09647ae,ce61c94a-ce0d-4899-8ce5-abae586f684c,58619e09-ea30-4b73-9491-bbec9d11ffc6,52724481-c18a-4451-afc6-9022c7b955d2,2025-06-30 12:20:14.421754,0.95
6ea48d84-2bd0-45cc-9ecf-0dbac947b617,ce61c94a-ce0d-4899-8ce5-abae586f684c,58619e09-ea30-4b73-9491-bbec9d11ffc6,d2765442-a774-486d-bbf8-de8184257cba,2025-06-01 12:20:14.421898,0.95
78ec570f-c200-4f96-9144-576efc186c67,ce61c94a-ce0d-4899-8ce5-abae586f684c,f5dc0717-69f7-4911-b37b-ec0204b7de81,e9e8cb36-cce4-40d3-afbc-d48806e70baa,2025-06-25 12:20:14.422332,0.95
8ec6968d-504d-4f8a-a163-db21fcfac020,ce61c94a-ce0d-4899-8ce5-abae586f684c,f5dc0717-69f7-4911-b37b-ec0204b7de81,e2547d54-5666-431c-8f42-e90d31b5b780,2025-06-17 12:20:14.422466,0.9
1925cc1b-38f1-4c82-8485-f2c19a23fcdf,143194fd-5cc7-4f5c-9e8e-3fffe078b7be,4a4662fe-1647-40c8-bee7-5e3faf582b86,a62b7d09-8126-4f88-b063-a47ebcded587,2025-05-15 12:20:14.422895,0.75
4860094a-ea53-48a4-94ef-47b2716ed165,143194fd-5cc7-4f5c-9e8e-3fffe078b7be,4a4662fe-1647-40c8-bee7-5e3faf582b86,3331bc2d-23c6-41ac-8346-67ff271bf7b1,2025-07-09 12:20:14.423043,0.8
866d3d7c-f0aa-45ca-97b8-2acf8b42d023,e9df557b-3de7-4dd1-8d61-d355818ed803,c73690c7-66f8-40c9-9c6b-b164632f15c3,6c9e4b6b-3ce7-4adc-965b-571a59a14f6e,2025-05-02 12:20:14.423482,0.8
3b4a5759-d1c5-47de-a886-aadae8c512c9,e9df557b-3de7-4dd1-8d61-d355818ed803,c73690c7-66f8-40c9-9c6b-b164632f15c3,4e0b4933-565d-494d-b789-4c6d935d6b3e,2025-05-24 12:20:14.423623,0.75
64ae0876-87cf-45d4-b982-b5bb7f2748a9,e9df557b-3de7-4dd1-8d61-d355818ed803,c73690c7-66f8-40c9-9c6b-b164632f15c3,df93380d-f8a4-4a24-bb27-48d698d8947b,2025-06-04 12:20:14.423763,0.85
03bd55d1-aaeb-4454-b45f-969f1c9ede64,e9df557b-3de7-4dd1-8d61-d355818ed803,c73690c7-66f8-40c9-9c6b-b164632f15c3,d47ed7c3-0201-4506-a60a-f36e85e896f7,2025-07-22 12:20:14.423902,0.85
ada549bb-80cc-4773-b4e1-f0852453d970,dc9045c4-aef8-4b75-a917-cd7e742a7965,9e4b225f-a60e-4db3-8fde-dc7424b21e19,177bea24-6fd5-4544-a92c-ac3bdad8f308,2025-05-11 12:20:14.424500,0.75
ea7e8047-0159-4ea8-87cc-88563eabe6a5,dc9045c4-aef8-4b75-a917-cd7e742a7965,9e4b225f-a60e-4db3-8fde-dc7424b21e19,1e951621-e018-48c7-93e6-3674b41419cf,2025-04-25 12:20:14.424672,0.75
6878920d-6d79-4f03-92bf-e15873d8c109,dc9045c4-aef8-4b75-a917-cd7e742a7965,9e4b225f-a60e-4db3-8fde-dc7424b21e19,63b0cbc2-a43a-4301-b1c5-8f92d10d5c91,2025-04-30 12:20:14.424808,0.85
807a1c08-dce5-4f12-b7aa-89c913ac77cb,c1c54c63-7575-44e2-8ebb-a94b2cdd0536,540666c6-965c-4572-b45d-1d85a7ad1f4e,a52349e0-2195-4e81-a342-611240ca80e9,2025-05-13 12:20:14.425446,0.95
4314a46e-6984-49fb-8120-62a17e14df6c,c1c54c63-7575-44e2-8ebb-a94b2cdd0536,965dd31a-b9f1-4076-87ba-4d13554ea191,89e9ce70-0a4e-4802-8b20-66001b3c8af1,2025-04-28 12:20:14.425998,0.95
24ca4f4e-7a7d-4afb-beb0-5f8303225eeb,c1c54c63-7575-44e2-8ebb-a94b2cdd0536,965dd31a-b9f1-4076-87ba-4d13554ea191,c4070275-2fc1-4db2-935b-b7c35a4bbd76,2025-07-06 12:20:14.426157,0.9
d822636a-01de-47ed-afe2-94d77ef4fc22,87fd4957-14e3-462a-9dcc-9e740fdf6342,ee127305-c3de-458a-b6df-1c162ba92c2c,34f3a46f-f155-4723-a459-02c4045f707e,2025-06-20 12:20:14.426618,0.8
0d42dc7d-3f93-434a-89e8-ee9f4a14eb70,87fd4957-14e3-462a-9dcc-9e740fdf6342,ee127305-c3de-458a-b6df-1c162ba92c2c,051c64da-e274-40f9-a578-f66fdf8d3a74,2025-07-04 12:20:14.426764,0.85
8e030f5a-9076-414e-bc34-9655d68b9d17,87fd4957-14e3-462a-9dcc-9e740fdf6342,ee127305-c3de-458a-b6df-1c162ba92c2c,5a91c854-6d6c-4547-b52d-3bdefa040991,2025-06-25 12:20:14.426902,0.85
035e947a-ce59-47b7-9157-01592ca9a704,87fd4957-14e3-462a-9dcc-9e740fdf6342,ee127305-c3de-458a-b6df-1c162ba92c2c,34afdaad-2cf2-4128-ac0a-a1caca2df023,2025-05-02 12:20:14.427044,0.85
95afb021-289f-42c5-ad2d-d1e5caf58c4d,87fd4957-14e3-462a-9dcc-9e740fdf6342,be39293d-0841-4c50-9313-f4ad37c24a9d,01dfc520-4d9e-46f7-85ac-01914c6f0954,2025-05-01 12:20:14.427473,0.85
72f3b592-ce9c-4a9e-9f3b-13fbbd8a9e5f,87fd4957-14e3-462a-9dcc-9e740fdf6342,be39293d-0841-4c50-9313-f4ad37c24a9d,8becbd21-8c9d-4c20-b9a0-e6804d0695b5,2025-05-16 12:20:14.427625,0.75
865c0055-d9be-4fe7-bd21-2cbd5aa79f15,03842091-33b1-45b5-acae-11314c4000ba,d8c921e3-65de-4e21-9589-299074a89e50,3ff16ba3-d545-46da-8aa4-97fbaafe2495,2025-07-21 12:20:14.428073,0.9
ee2bbb67-3ec9-45c3-8c95-b75568db3e69,03842091-33b1-45b5-acae-11314c4000ba,76b21ba8-b268-47c0-b478-3a3da5fb8f1e,bbed4ba9-ab71-436c-a678-8154178e9389,2025-07-11 12:20:14.428562,0.9
8ee394be-c350-41a1-8e42-7465cbda6396,03842091-33b1-45b5-acae-11314c4000ba,76b21ba8-b268-47c0-b478-3a3da5fb8f1e,d588cf57-0b9d-4388-9569-a9676d522355,2025-06-22 12:20:14.428711,0.95
92d45ea2-1fcb-43fd-9a66-dc81a7610156,03842091-33b1-45b5-acae-11314c4000ba,76b21ba8-b268-47c0-b478-3a3da5fb8f1e,53371d0e-f699-4f1d-9b37-b2a021aafa78,2025-04-27 12:20:14.428861,0.95
691bb337-f4dd-4619-94e6-14b1a459252e,03842091-33b1-45b5-acae-11314c4000ba,fd6ece88-5589-4853-ac8a-795026119d67,2caa5345-6941-4274-883c-d1e10ec0d559,2025-07-05 12:20:14.429322,0.95
cb3f4d16-12ad-4796-ac2c-5e53ae65688c,a0ab77e3-9561-4035-b9f9-8e60ee64a7fd,f99ac338-65c4-4b0c-a553-1f635db8fc6f,a5327e6e-96a2-4db8-958f-b74440d82168,2025-06-15 12:20:14.429790,0.95
1e22a853-5ba9-433d-88b8-18b44d53ed89,8eb713e8-12f1-4d0d-aa5e-2fd0ce0b91da,d94b741b-76f8-494a-981e-f6f392f9ae38,86495776-acdb-47a6-bb36-405405cf69da,2025-06-17 12:20:14.430231,0.9
fbe8050d-0df1-4c5a-8b19-0ab98cf42168,8eb713e8-12f1-4d0d-aa5e-2fd0ce0b91da,d94b741b-76f8-494a-981e-f6f392f9ae38,a2a2e66d-1c74-40b9-aab9-7bf06163bd3d,2025-07-01 12:20:14.430373,0.95
3b7b5032-d4a9-4198-a414-3ec43d6fe109,8eb713e8-12f1-4d0d-aa5e-2fd0ce0b91da,d94b741b-76f8-494a-981e-f6f392f9ae38,c96da47b-95eb-4582-9cc3-fdbf0ea53bf6,2025-06-08 12:20:14.430513,0.95
c42b4dee-1d99-4190-9698-8f2716e6822d,8eb713e8-12f1-4d0d-aa5e-2fd0ce0b91da,1261912e-dd24-41c4-9052-9ed5abeb48fc,1924e353-3a23-4632-9fdd-c795a7ec9e3b,2025-07-23 12:20:14.430955,0.9
bda09ee1-4be8-4fc4-ae59-892c3aa0a50f,f5656b30-264c-4534-8ee1-28cf74b234e8,8bccb07f-8c7a-4784-b62f-e5ad55b51c7d,f2389ba6-6824-4fc9-9d73-6cc3c195be1f,2025-07-14 12:20:14.431380,0.85
e452dcd1-890d-4090-8ec6-ee2b6706e726,f5656b30-264c-4534-8ee1-28cf74b234e8,8bccb07f-8c7a-4784-b62f-e5ad55b51c7d,d147e909-16bb-4782-a52f-fa91bd2c3f8f,2025-05-17 12:20:14.431516,0.75
9ce46b70-2344-43a4-9b97-3f509af92176,f5656b30-264c-4534-8ee1-28cf74b234e8,8bccb07f-8c7a-4784-b62f-e5ad55b51c7d,9a683e65-bcda-4652-bf1f-52cd25e8e78f,2025-07-24 12:20:14.431651,0.75
618a0432-a9dc-4492-bc27-8a05e5699f2b,f5656b30-264c-4534-8ee1-28cf74b234e8,8bccb07f-8c7a-4784-b62f-e5ad55b51c7d,acd05dcd-38c8-4215-94d1-e074892a4c3b,2025-06-29 12:20:14.431789,0.85
db79b1ca-636d-4527-aa11-f3a58c41c38d,f5656b30-264c-4534-8ee1-28cf74b234e8,8bccb07f-8c7a-4784-b62f-e5ad55b51c7d,0d47d623-030d-42ab-b08f-6be1deafb12c,2025-07-19 12:20:14.431926,0.85
2b675d5a-9014-4d38-bbfd-0e33fcafb88e,9d3e6479-3b6f-4715-b528-d3fa86d478ff,52faad91-f60a-4921-bdc3-14f23987c853,fc085dbb-dcc2-4385-8a0c-906621e9fc06,2025-05-24 12:20:14.432367,0.95
4ec6c9e3-b990-41d2-b656-84a15bc0a979,9d3e6479-3b6f-4715-b528-d3fa86d478ff,52faad91-f60a-4921-bdc3-14f23987c853,a52349e0-2195-4e81-a342-611240ca80e9,2025-06-07 12:20:14.432503,0.95
f85f5097-1ef4-4e3f-9076-19f50954d33d,9d3e6479-3b6f-4715-b528-d3fa86d478ff,52faad91-f60a-4921-bdc3-14f23987c853,8c1af409-c97c-4795-bf43-7c33fe38185c,2025-05-18 12:20:14.432643,0.9
8c69d5da-62a3-42fe-9c49-dd1bce6ebff0,9d3e6479-3b6f-4715-b528-d3fa86d478ff,52faad91-f60a-4921-bdc3-14f23987c853,e2950d0b-2335-4bc8-a876-237b273af033,2025-06-05 12:20:14.432786,0.9
6b302ced-9dff-47cc-9f96-33f35430b3a1,9d3e6479-3b6f-4715-b528-d3fa86d478ff,52faad91-f60a-4921-bdc3-14f23987c853,c5ecdcea-5c42-43bf-9d21-e3d5f5c8524f,2025-06-28 12:20:14.432926,0.95
6c6e01ca-e564-4021-97de-487a3c7f5841,2d581162-b132-46e4-a735-1f54536bceb5,35c71ea0-ffc1-470d-874d-d584b48efe3e,aef310c8-7419-40a5-aff5-e54d0da39523,2025-06-15 12:20:14.433348,0.8
d55e54b1-8931-4961-aa10-8f7e1f28367a,2d581162-b132-46e4-a735-1f54536bceb5,35c71ea0-ffc1-470d-874d-d584b48efe3e,8c1af409-c97c-4795-bf43-7c33fe38185c,2025-06-13 12:20:14.433487,0.75
f225fedb-2f24-490b-808c-0d8fef267e60,2d581162-b132-46e4-a735-1f54536bceb5,ad2317f7-4e64-4710-98ac-95df98b2265f,6f04ff19-2182-4844-b241-108f387a6923,2025-07-11 12:20:14.433921,0.9
6c16abb6-76f8-48be-852c-125ab566da83,2d581162-b132-46e4-a735-1f54536bceb5,ad2317f7-4e64-4710-98ac-95df98b2265f,900cc6ea-ad6b-4c7d-842a-3f90ed3032c6,2025-07-08 12:20:14.434067,0.95
6e13a937-e18a-4b64-869c-aeeb17192a69,df3b375c-68e7-4d82-87bc-7340edde728c,ec8b3934-0022-42a9-a51e-e37151e5d6f8,5cbb8433-882c-49b5-9c87-41c944963fca,2025-05-10 12:20:14.434534,0.75
0e820fd2-31b9-4a2d-bafd-18700699566d,df3b375c-68e7-4d82-87bc-7340edde728c,ec8b3934-0022-42a9-a51e-e37151e5d6f8,1e0914a3-1911-4b42-b5cc-d3ed85199245,2025-04-26 12:20:14.434690,0.8
c26ffb4c-0130-48df-9b36-38b82ea00c14,df3b375c-68e7-4d82-87bc-7340edde728c,ec8b3934-0022-42a9-a51e-e37151e5d6f8,3eda6a92-1c4c-460b-a41a-bbcffd971803,2025-05-25 12:20:14.434866,0.85
